timestamp_ms,forearm_L.angular_velocity,forearm_L.linear_acceleration,hand_L.angular_velocity,hand_L.linear_acceleration,head.angular_velocity,head.linear_acceleration,upper_torso.angular_velocity,upper_torso.linear_acceleration
139037,54.754314,0.62328285,7.889133,2.4802969,24.627588,1.0547768,10.134226,1.4588968
139038,43.646965,0.6693817,12.951683,2.694327,42.806705,2.742447,13.23295,1.3209219
139039,50.229,0.65965724,12.951683,2.694327,42.806705,2.742447,26.717365,1.9023297
139046,50.229,0.65965724,31.818638,3.346111,33.925556,1.8350513,26.717365,1.9023297
139048,36.60914,1.070466,31.818638,3.346111,33.925556,1.8350513,12.946648,1.6588489
139066,36.60914,1.070466,23.787508,3.1576128,47.267735,2.8894842,12.946648,1.6588489
139071,36.60914,1.070466,23.787508,3.1576128,47.267735,2.8894842,33.65783,2.0226727
139072,31.20407,1.6560163,32.25637,3.2675889,38.813175,2.2003925,33.65783,2.0226727
139084,28.391254,2.6949213,30.021542,2.6351516,49.44017,2.9098647,43.543568,2.077036
139085,55.377754,3.1502843,38.029163,1.4682622,49.44017,2.9098647,38.809814,1.8484367
139110,65.31417,3.122254,43.595253,1.4193103,26.889984,1.4292994,43.662323,1.9497843
139126,65.31417,3.122254,43.595253,1.4193103,26.889984,1.4292994,25.106974,1.512784
139128,67.94024,2.8915567,42.99306,1.56315,26.889984,1.4292994,20.203373,1.4002565
139144,67.94024,2.8915567,40.296192,1.7061393,26.74719,1.0443131,17.431494,1.3260243
139151,60.734425,1.1085234,35.53284,1.7021936,27.238028,0.8281266,16.055262,1.2196841
139170,64.51003,1.7502961,27.194431,1.4534876,26.887768,0.9032485,17.696827,1.087991
139171,53.334595,0.91366404,27.194431,1.4534876,25.284029,1.0661377,22.58606,0.95360774
139183,48.392258,2.5157142,22.634829,0.61628616,21.3073,1.9323266,43.38226,1.3576645
139184,46.576622,2.8018343,22.634829,0.61628616,20.641346,2.168496,47.589302,1.5642126
139205,41.501392,2.757623,22.634829,0.61628616,20.641346,2.168496,47.589302,1.5642126
139207,38.392372,2.3609107,22.634829,0.61628616,20.641346,2.168496,49.95678,1.6801246
139215,38.392372,2.3609107,16.563934,0.8417321,19.525621,2.2013628,51.41573,1.805472
139216,38.392372,2.3609107,16.563934,0.8417321,19.525621,2.2013628,50.698467,1.8839287
139232,37.15818,1.8131487,17.01907,0.95311385,18.701574,1.8745923,50.698467,1.8839287
139242,37.15818,1.8131487,14.654794,1.4337771,25.026274,0.934216,50.698467,1.8839287
139247,37.15818,1.7862008,14.654794,1.4337771,29.238577,0.13120854,49.060234,1.898099
139248,39.163696,1.4469668,14.654794,1.4337771,29.238577,0.13120854,49.060234,1.898099
139266,42.743217,1.072866,14.654794,1.4337771,29.238577,0.13120854,46.812733,1.747643
139268,42.743217,1.072866,14.654794,1.4337771,29.238577,0.13120854,44.793816,1.4788809
139285,42.743217,1.072866,15.025808,1.9160151,30.838943,1.7848971,41.38935,1.0802357
139298,42.743217,1.072866,15.025808,1.9160151,28.871693,2.404555,41.38935,1.0802357
139299,52.533646,0.8067759,15.025808,1.9160151,28.871693,2.404555,41.38935,1.0802357
139318,55.77454,1.2072233,20.33451,2.0357692,18.005472,3.2442203,33.703953,1.7606221
139331,56.204,1.6918093,20.33451,2.0357692,18.005472,3.2442203,33.703953,1.7606221
139337,50.889885,2.3006263,20.33451,2.0357692,18.005472,3.2442203,29.992678,1.9319066
139338,50.889885,2.3006263,18.708843,2.2014866,18.005472,3.2442203,29.992678,1.9319066
139345,42.43506,2.9014544,21.098484,2.1229045,18.005472,3.2442203,27.530712,2.086071
139346,42.43506,2.9014544,21.098484,2.1229045,11.99663,3.2485714,28.013605,2.1986754
139362,30.90109,3.2252254,23.695242,2.1065776,11.99663,3.2485714,28.013605,2.1986754
139363,30.90109,3.2252254,23.695242,2.1065776,7.26626,3.0911973,31.709803,2.18553
139382,10.419328,3.0399663,10.566312,1.7794294,8.786519,2.0977316,35.614887,1.9880805
139388,26.910412,1.0871824,10.566312,1.7794294,10.169453,1.6614481,35.614887,1.9880805
139395,26.910412,1.0871824,15.095685,1.6534336,10.169453,1.6614481,27.9553,1.8048472
139411,25.39913,1.1575274,25.04718,1.1759619,13.906642,0.6221492,20.872684,1.6473216
139427,28.43832,1.4041106,25.04718,1.1759619,13.906642,0.6221492,13.025823,1.4601192
139428,28.43832,1.4041106,25.916088,1.0500013,13.906642,0.6221492,10.803394,0.9649238
139441,28.43832,1.4041106,27.590996,0.9734869,14.630752,0.69750416,10.803394,0.9649238
139451,26.58962,1.7764018,25.348701,0.52351415,14.630752,0.69750416,19.08713,0.96841174
139452,26.58962,1.7764018,23.653385,0.47357613,14.630752,0.69750416,19.08713,0.96841174
139470,26.58962,1.7764018,23.653385,0.47357613,15.399859,0.77517927,19.08713,0.96841174
139471,23.4429,1.6599547,23.653385,0.47357613,15.732869,0.72556055,19.08713,0.96841174
139472,19.811996,1.4770347,23.653385,0.47357613,15.732869,0.72556055,19.08713,0.96841174
139474,15.637034,1.1479578,23.653385,0.47357613,15.732869,0.72556055,19.08713,0.96841174
139485,15.637034,1.1479578,21.865072,0.826421,15.895996,0.49528623,6.659548,0.84453285
139486,10.315663,0.7528715,21.865072,0.826421,15.677958,0.42556775,6.659548,0.84453285
139503,6.236944,0.34526056,21.865072,0.826421,15.677958,0.42556775,6.659548,0.84453285
139505,3.5088577,0.34735268,21.865072,0.826421,15.677958,0.42556775,6.659548,0.84453285
139511,3.5088577,0.34735268,21.865072,0.826421,15.677958,0.42556775,5.644679,0.7434568
139513,3.5088577,0.34735268,22.31125,0.6326759,15.229096,0.42551342,11.963669,0.6318368
139530,6.6115465,0.6738994,21.698061,0.2906507,14.457216,0.4174796,18.368336,0.58505976
139531,13.50326,0.9030826,21.698061,0.2906507,14.457216,0.4174796,18.368336,0.58505976
139549,13.50326,0.9030826,21.698061,0.2906507,14.457216,0.4174796,26.225592,0.5276506
139550,13.50326,0.9030826,21.698061,0.2906507,14.457216,0.4174796,28.42181,0.5110867
139564,16.074625,0.81423956,17.91036,1.1037863,13.749041,0.69186985,28.42181,0.5110867
139566,16.074625,0.81423956,17.91036,1.1037863,13.749041,0.69186985,30.0041,0.37450358
139585,16.074625,0.81423956,13.842202,1.942008,12.205352,1.110834,30.760626,0.2193857
139593,9.002012,0.9051345,3.1726542,2.4371076,12.205352,1.110834,28.960777,0.8262654
139609,9.002012,0.9051345,3.1726542,2.4371076,8.730161,1.60789,28.960777,0.8262654
139621,14.061021,1.8475188,3.1726542,2.4371076,8.730161,1.60789,28.960777,0.8262654
139631,19.834547,2.2311249,13.171295,2.0198123,7.746657,1.8942586,25.635126,1.1110966
139653,26.98154,2.8275106,13.171295,2.0198123,10.952707,1.7899282,26.26023,1.1803212
139654,26.98154,2.8275106,19.728994,1.7947997,19.672834,1.3714195,26.26023,1.1803212
139661,26.98154,2.8275106,19.728994,1.7947997,21.9467,1.3255937,27.896402,1.1018611
139662,26.98154,2.8275106,24.239101,1.446733,21.9467,1.3255937,27.896402,1.1018611
139680,26.643366,2.648236,24.239101,1.446733,21.9467,1.3255937,27.896402,1.1018611
139682,26.998934,1.8552452,24.239101,1.446733,21.9467,1.3255937,27.896402,1.1018611
139687,26.998934,1.8552452,21.05589,1.2801108,23.598513,1.3663182,30.547834,0.9036828
139692,26.998934,1.8552452,12.474786,0.90897495,25.950636,1.6735008,31.899612,0.6587633
139708,24.551386,0.6623309,12.474786,0.90897495,25.950636,1.6735008,31.899612,0.6587633
139710,16.281292,0.53099555,12.474786,0.90897495,25.950636,1.6735008,31.899612,0.6587633
139722,16.281292,0.53099555,11.464541,0.6962828,26.845615,1.8013656,32.153305,0.39039996
139723,16.281292,0.53099555,14.101763,0.690151,27.812548,1.8435271,33.429497,0.19022827
139739,19.250374,0.94408125,17.75546,0.7576728,28.324389,1.7757735,34.711243,0.44108182
139745,24.385435,1.2012395,17.75546,0.7576728,28.324389,1.7757735,34.711243,0.44108182
139747,24.385435,1.2012395,17.75546,0.7576728,28.324389,1.7757735,35.605526,0.7723615
139766,29.272005,1.5253992,27.192991,1.0554547,29.434261,1.2840632,35.303707,1.1908941
139767,33.082294,1.5583506,29.230804,1.2222683,29.434261,1.2840632,35.303707,1.1908941
139776,35.64223,1.7601054,30.278542,1.2742727,29.434261,1.2840632,33.185673,1.3126996
139777,35.64223,1.7601054,29.12963,1.0359584,29.434261,1.2840632,27.591331,1.3235664
139802,35.64223,1.7601054,29.12963,1.0359584,29.796846,0.5663329,27.591331,1.3235664
139803,59.48736,0.92749137,29.12963,1.0359584,30.544052,0.124597274,27.591331,1.3235664
139821,29.612179,1.9120739,26.480043,0.81415504,31.847075,0.5148172,23.787193,1.0164965
139837,31.697699,1.1732275,25.27069,0.8342549,35.365696,1.50369,23.233398,0.8149251
139855,29.83077,1.1745498,18.788124,1.4204942,38.083687,2.6086621,28.91379,0.5076437
139871,32.357327,2.012064,18.788124,1.4204942,38.083687,2.6086621,28.91379,0.5076437
139883,33.513466,2.4298732,16.997496,1.7436677,38.083687,2.6086621,28.91379,0.5076437
139889,33.513466,2.4298732,16.997496,1.7436677,38.223263,2.8028522,30.39655,0.731683
139890,34.900635,2.5519648,17.978868,2.0159678,38.223263,2.8028522,31.624575,1.0695474
139905,44.37826,3.176387,17.978868,2.0159678,38.474907,2.9372835,31.624575,1.0695474
139923,60.6981,3.458991,25.549536,2.2764788,37.60499,3.0079901,34.241158,1.2987227
139925,60.6981,3.458991,29.771769,2.2986076,36.361893,2.932281,36.267056,1.2687376
139945,59.663788,3.3127775,35.43815,2.3227077,34.19216,2.8643873,47.71786,1.2656676
139946,58.356182,3.0284789,35.195484,2.4131799,34.19216,2.8643873,51.54103,1.2787081
139953,53.762093,3.1400867,35.195484,2.4131799,31.72196,2.9034755,51.54103,1.2787081
139954,53.762093,3.1400867,33.862244,2.4499078,31.486094,3.008235,51.54103,1.2787081
139975,49.856007,3.0022302,31.135466,2.3767302,37.2558,3.1888008,55.103386,1.1616939
139977,49.983913,2.9643662,28.254004,2.3889189,37.2558,3.1888008,60.08507,1.0238528
139995,49.983913,2.9643662,28.254004,2.3889189,40.2486,3.2295108,67.60053,0.978292
140001,62.893726,2.2857828,24.222961,2.3734694,41.84226,3.1834044,72.78423,0.9828173
140012,54.89426,1.5167768,18.625824,2.6156726,37.971176,2.6489112,74.211395,1.0311822
140030,54.89426,1.5167768,35.72241,1.8930111,37.971176,2.6489112,71.40197,0.8742249
140031,54.89426,1.5167768,35.72241,1.8930111,37.971176,2.6489112,69.45988,0.78150207
140038,52.480366,1.4121859,35.72241,1.8930111,35.396652,2.395582,69.45988,0.78150207
140039,47.906994,1.5831479,34.28519,1.697532,33.563232,2.1199505,69.45988,0.78150207
140051,44.274807,1.599927,30.078753,1.4674178,32.85472,1.8227369,69.43193,0.9589125
140057,40.080956,1.7304194,30.078753,1.4674178,32.85472,1.8227369,69.44518,1.1749556
140058,40.080956,1.7304194,25.908972,1.3320656,31.752068,1.5276827,69.44518,1.1749556
140073,32.571964,2.190516,25.908972,1.3320656,28.815897,1.166031,63.395927,1.3683269
140074,24.57444,2.521963,21.665588,1.150948,28.815897,1.166031,53.02708,1.2617718
140087,24.57444,2.521963,19.926739,1.1275089,28.815897,1.166031,53.02708,1.2617718
140093,32.399837,2.8570325,20.736958,1.2108089,29.162477,1.0665588,53.02708,1.2617718
140093,32.399837,2.8570325,20.736958,1.2108089,29.934679,1.0243236,53.02708,1.2617718
140108,36.387295,2.7350726,23.04075,1.3688821,29.934679,1.0243236,48.384865,1.2156289
140109,33.926376,2.9130309,23.04075,1.3688821,29.398487,1.1924497,48.384865,1.2156289
140132,32.6279,1.5655943,27.573706,1.1287254,16.284609,0.9805654,43.014847,1.2359654
140150,32.6279,1.5655943,30.365463,0.74213684,16.284609,0.9805654,43.014847,1.2359654
140151,29.145035,1.0285039,30.365463,0.74213684,16.284609,0.9805654,43.014847,1.2359654
140157,29.145035,1.0285039,29.560932,0.46335584,16.284609,0.9805654,39.548187,0.93787557
140158,26.47174,0.6746724,29.560932,0.46335584,14.96656,0.7211167,38.42142,0.53441393
140231,17.917534,0.7897308,4.2942038,2.1734245,13.56725,0.6926826,13.233373,0.5940669
140242,17.917534,0.7897308,4.2942038,2.1734245,8.534671,1.4506587,13.233373,0.5940669
140244,17.917534,0.7897308,4.2942038,2.1734245,5.0853677,1.5963992,13.233373,0.5940669
140266,8.826705,3.1545515,3.8938322,1.7998762,2.906068,1.7511706,11.348272,0.93236154
140275,8.082031,3.1860187,18.064241,2.2638369,10.861171,2.021288,35.696484,1.3229531
140284,8.012825,2.2297595,23.752087,0.5782925,17.61824,2.0754626,40.606544,1.2840929
140301,10.781303,1.503095,24.504227,0.42843542,13.501467,1.4987313,43.03368,1.3280873
140302,12.602687,0.9424958,22.830982,0.56883925,13.501467,1.4987313,41.13176,1.3191309
140322,14.767732,0.89880544,22.830982,0.56883925,10.47211,1.2127641,35.644005,1.2757267
140323,14.767732,0.89880544,19.133036,0.8191098,10.47211,1.2127641,35.644005,1.2757267
140324,14.767732,0.89880544,19.133036,0.8191098,8.7137165,0.9163582,29.097897,1.2043856
140331,17.163254,1.0721588,14.355982,0.94164115,8.7137165,0.9163582,24.68274,1.1678679
140332,17.943401,1.2361075,12.317009,0.787017,9.084812,0.57802814,24.68274,1.1678679
140347,16.811832,1.2307725,13.020531,0.35740918,12.760581,0.082665205,26.77969,1.0748379
140365,13.51043,1.2830142,15.767165,1.1715286,15.57796,0.49999073,31.25429,1.134732
140366,18.99606,0.96189755,18.718,1.2596391,15.57796,0.49999073,31.25429,1.134732
140382,25.464315,0.7172754,18.718,1.2596391,16.054565,0.52243656,31.25429,1.134732
140395,30.189272,0.44789925,22.51552,1.2024835,16.054565,0.52243656,29.495075,1.1943625
140413,27.577421,0.62125236,24.366253,0.6735537,18.318071,0.38276353,29.841696,1.0438927
140427,27.577421,0.62125236,20.885353,0.5010649,18.692707,0.35601604,30.59012,0.84273267
140428,27.577421,0.62125236,20.885353,0.5010649,18.692707,0.35601604,31.990862,0.60664505
140446,27.155157,0.9146491,17.810242,0.32864207,19.04903,0.42674398,33.736763,0.5507569
140447,27.155157,0.9146491,16.195492,0.47578096,19.132355,0.51488304,33.736763,0.5507569
140470,22.621986,0.8029404,13.237031,1.7275988,17.568161,1.1697593,42.037495,0.53727955
140472,24.119392,1.1893127,12.196956,2.3095288,17.568161,1.1697593,42.037495,0.53727955
140490,24.119392,1.1893127,11.580767,2.6448116,17.568161,1.1697593,44.27258,0.49748057
140501,31.177256,2.235673,24.753876,1.7690008,8.056871,1.8236842,50.225075,0.9758681
140502,31.177256,2.235673,26.388794,1.2268704,8.056871,1.8236842,50.225075,0.9758681
140526,34.903625,2.5645475,26.388794,1.2268704,8.056871,1.8236842,50.225075,0.9758681
140527,34.903625,2.5645475,22.51701,0.9332205,5.337,1.6455408,50.225075,0.9758681
140544,32.357155,2.5291762,16.604029,1.097031,4.5420985,1.4448386,53.901505,0.9087301
140551,23.94461,2.1163354,11.9332695,1.3642082,4.9753947,1.2580615,55.317986,0.85520947
140567,18.659695,1.8240032,11.9332695,1.3642082,4.9753947,1.2580615,55.248276,0.7863872
140568,18.659695,1.8240032,12.543281,1.5030667,5.560567,1.1493912,55.248276,0.7863872
140579,18.659695,1.8240032,14.682602,1.5330372,5.560567,1.1493912,53.694492,0.753934
140580,18.659695,1.8240032,15.520821,1.3027326,6.669888,1.1197081,53.694492,0.753934
140597,19.834078,1.2717158,15.520821,1.3027326,7.9075274,1.1141688,51.436195,0.7451988
140612,23.995045,0.83230186,5.2949533,0.99403036,10.947944,1.2393488,34.621407,0.8115549
140632,30.467363,0.543987,14.011257,0.6477306,13.494705,1.2940959,10.260806,0.48881668
140638,30.467363,0.543987,14.011257,0.6477306,15.215636,1.3267559,10.260806,0.48881668
140639,30.467363,0.543987,14.011257,0.6477306,17.151312,1.3842698,10.260806,0.48881668
140645,35.467464,0.82531196,17.091913,1.1181068,19.167953,1.2999934,5.137478,0.41707358
140646,35.467464,0.82531196,17.091913,1.1181068,19.167953,1.2999934,7.0553045,0.45039794
140663,37.703773,0.72865695,23.29641,2.453665,24.879667,1.6472151,9.998967,0.6085973
140677,39.374866,1.0410359,23.29641,2.453665,24.879667,1.6472151,9.998967,0.6085973
140679,41.236732,1.1516997,23.29641,2.453665,24.879667,1.6472151,9.998967,0.6085973
140693,44.41829,1.5278473,29.452734,3.194482,32.637833,2.1767526,11.049555,1.0575868
140700,47.31059,2.562162,29.93443,3.2622473,36.556087,2.5249102,10.869913,1.2752731
140717,44.930866,3.0323584,28.05885,3.095674,36.556087,2.5249102,11.529507,1.4194595
140718,44.930866,3.0323584,28.05885,3.095674,36.556087,2.5249102,14.078628,1.5819539
140725,42.59773,3.842338,27.250607,2.857313,44.436398,3.1001706,18.309734,1.659683
140742,42.59773,3.842338,27.250607,2.857313,46.445663,3.2519586,30.04424,1.7802013
140743,42.59773,3.842338,24.469007,2.2686653,46.477737,3.2654579,30.04424,1.7802013
140759,42.59773,3.842338,23.115568,2.0667098,41.855476,3.0842767,30.04424,1.7802013
140761,40.780117,3.5472982,23.115568,2.0667098,41.855476,3.0842767,30.04424,1.7802013
140776,40.45337,2.785581,23.115568,2.0667098,41.855476,3.0842767,35.349102,1.1768084
140792,46.759182,1.5270094,23.08622,1.6628622,38.23554,2.1718822,35.200565,0.8027529
140810,42.342785,0.9915369,20.521341,1.6795473,38.23554,2.1718822,30.723242,0.38279372
140811,42.342785,0.9915369,17.71797,1.698424,38.40416,2.020421,27.782326,0.58053625
140829,43.26751,0.53923744,15.276113,1.7653542,37.287434,1.9432714,27.782326,0.58053625
140830,44.757957,0.7427434,15.276113,1.7653542,35.24562,1.9600681,27.782326,0.58053625
140838,44.757957,0.7427434,10.466417,1.6980276,35.24562,1.9600681,26.516245,0.86510766
140839,44.757957,0.7427434,9.346354,1.7227596,35.24562,1.9600681,28.367758,1.1906153
140847,41.917778,1.6417465,9.346354,1.7227596,24.934784,2.0240433,47.117756,1.838809
140848,41.917778,1.6417465,9.346354,1.7227596,24.934784,2.0240433,51.1934,1.839221
140866,41.917778,1.6417465,11.400838,1.1973473,16.330183,1.7064828,51.1934,1.839221
140875,45.48741,1.8038462,11.400838,1.1973473,16.330183,1.7064828,51.1934,1.839221
140876,45.48741,1.8038462,11.400838,1.1973473,16.330183,1.7064828,51.464653,1.6590382
140894,45.48741,1.8038462,28.032816,0.8888223,26.146635,1.2907279,48.498222,1.386929
140914,44.70366,1.8190167,28.032816,0.8888223,26.146635,1.2907279,49.777153,1.404045
140916,41.69273,1.763504,23.981611,1.101082,26.146635,1.2907279,50.498352,1.4722375
140923,38.957264,1.4769236,15.297436,1.7427509,32.17253,1.128269,48.777206,1.4782509
140930,33.686813,0.9974705,12.629853,2.168835,32.08836,1.328701,48.777206,1.4782509
140947,30.56155,0.80398077,12.629853,2.168835,32.08836,1.328701,44.28301,1.4465905
140949,30.56155,0.80398077,12.629853,2.168835,32.08836,1.328701,34.746002,1.4788134
140957,21.040226,1.3112983,29.221308,1.7981045,18.971233,2.1567063,21.19933,1.4617901
140983,20.350626,0.6754816,20.50318,1.5911411,10.268609,2.3509593,15.830359,1.1189383
140984,23.536629,0.83678263,20.50318,1.5911411,10.268609,2.3509593,15.830359,1.1189383
140985,23.536629,0.83678263,21.543333,1.5105066,10.268609,2.3509593,24.515778,0.96242154
140992,26.623781,1.0886191,21.543333,1.5105066,8.522877,2.296577,24.515778,0.96242154
141010,31.314365,1.7056179,10.175495,1.5035322,8.522877,2.296577,41.462597,0.92824674
141012,32.880787,2.0745304,10.175495,1.5035322,8.522877,2.296577,41.462597,0.92824674
141027,30.166065,2.3888302,10.175495,1.5035322,12.527976,2.138974,41.462597,0.92824674
141053,23.681404,2.0932658,16.038778,1.2838154,16.496777,1.8924452,47.95056,1.7084848
141059,18.917059,1.8128626,19.551075,1.1910117,16.496777,1.8924452,47.95056,1.7084848
141074,18.917059,1.8128626,18.876448,1.2680565,18.467043,2.1430345,44.205883,2.0723867
141089,18.917059,1.8128626,15.220165,1.3502916,19.474806,2.269495,44.205883,2.0723867
141104,15.968597,1.7474852,10.82045,1.2930285,19.912994,2.2826202,34.171947,2.140947
141105,10.568955,1.6064717,10.82045,1.2930285,19.912994,2.2826202,25.95114,2.016298
141123,6.6732383,1.5499591,11.143387,0.86453086,18.015816,2.0191295,17.303225,1.7627889
141132,28.347267,1.3618233,11.143387,0.86453086,15.966264,1.7996544,13.814051,1.3583617
141138,28.347267,1.3618233,13.809869,0.6414056,15.966264,1.7996544,23.134417,1.1622949
141153,35.2874,1.4770812,15.761966,0.612925,12.006873,1.2300937,23.134417,1.1622949
141168,35.2874,1.4770812,17.200872,0.63108534,12.006873,1.2300937,30.414068,1.0419192
141169,36.765408,1.3936918,16.848576,0.71608025,12.006873,1.2300937,30.414068,1.0419192
141187,24.25224,1.1333646,9.796474,0.6593772,7.0976825,0.3942196,29.941895,0.95049375
141204,24.25224,1.1333646,3.89144,0.4709108,7.0976825,0.3942196,20.362795,0.6134855
141211,13.008079,0.7377302,3.89144,0.4709108,6.7465243,0.46386927,20.362795,0.6134855
141218,11.641085,0.5391241,8.039282,0.5250629,7.7184734,0.5862519,10.884127,0.3610974
141234,13.857668,0.35951376,8.039282,0.5250629,7.843195,0.8979367,10.884127,0.3610974
141250,15.875946,0.36643907,13.745517,0.88354474,7.9338655,1.3825378,15.231665,0.746664
141266,17.179634,0.5690668,13.745517,0.88354474,7.9338655,1.3825378,15.231665,0.746664
141267,15.156025,0.6793935,13.745517,0.88354474,7.9338655,1.3825378,15.231665,0.746664
141279,15.156025,0.6793935,15.019857,1.6930864,9.645872,1.4043932,17.671547,0.73726314
141298,10.909084,0.84906715,15.019857,1.6930864,9.645872,1.4043932,17.671547,0.73726314
141300,13.008794,1.324791,15.019857,1.6930864,9.645872,1.4043932,16.915768,0.826793
141314,13.008794,1.324791,15.554985,2.0828743,12.207641,1.4844618,16.656223,0.95162547
141315,13.008794,1.324791,14.605777,2.3180656,12.229745,1.6002079,16.42923,1.064445
141332,20.732376,1.6583948,14.605777,2.3180656,12.229745,1.6002079,16.42923,1.064445
141349,33.494953,2.0852568,8.362039,2.4017582,10.348834,2.147795,13.591255,1.5108858
141364,37.941536,2.1833463,8.362039,2.4017582,10.348834,2.147795,13.591255,1.5108858
141365,39.445385,2.1742487,8.362039,2.4017582,10.348834,2.147795,13.591255,1.5108858
141377,39.445385,2.1742487,8.0979185,2.2331223,10.348834,2.147795,12.852212,1.649332
141378,42.26529,2.3688529,8.0979185,2.2331223,10.348834,2.147795,13.128943,1.7843192
141397,34.757954,2.9326801,12.671963,1.8337588,5.5063725,2.1528826,14.509174,1.8684331
141414,34.757954,2.9326801,12.671963,1.8337588,5.5063725,2.1528826,18.05795,1.9227747
141416,34.757954,2.9326801,17.394375,1.7780496,3.7121217,1.8479646,18.05795,1.9227747
141431,34.757954,2.9326801,17.394375,1.7780496,3.7236445,1.3947887,19.803343,1.9172646
141432,31.374977,2.909763,22.98174,1.7055486,3.7236445,1.3947887,19.803343,1.9172646
141452,24.475475,2.413904,31.099733,1.2766145,6.085177,0.70579916,22.524702,1.6296487
141460,19.417719,1.6304733,26.98596,1.1863859,7.6235323,0.9273361,22.706224,1.3815207
141465,19.417719,1.6304733,21.157022,1.5963303,7.6235323,0.9273361,21.285084,1.1545033
141466,16.968323,1.2874249,21.157022,1.5963303,9.410109,1.1581802,17.98498,1.0186973
141480,8.566257,1.1161833,16.330639,1.3501827,14.59825,1.6415894,14.11602,1.0246115
141493,8.566257,1.1161833,35.682343,1.3579015,14.59825,1.6415894,8.704948,1.0663542
141499,8.566257,1.1161833,40.048595,1.4189315,18.73819,1.5543343,6.6284285,1.0737919
141500,8.566257,1.1161833,40.048595,1.4189315,19.674726,1.1737406,6.6284285,1.0737919
141514,29.767826,1.5607303,32.32363,1.4564834,19.674726,1.1737406,16.837408,1.0603929
141515,40.725677,1.5342091,32.32363,1.4564834,19.674726,1.1737406,16.837408,1.0389078
141516,40.725677,1.5342091,32.253426,1.7063694,19.674726,1.1737406,16.837408,1.0389078
141532,40.725677,1.5342091,32.253426,1.7063694,20.596087,0.96062636,16.837408,1.0389078
141533,40.725677,1.5342091,32.253426,1.7063694,20.413956,1.161581,16.837408,1.0389078
141547,48.588005,1.2631758,32.253426,1.7063694,19.642607,1.493252,16.837408,1.0389078
141563,50.24279,1.292901,29.107626,2.4937894,18.951391,1.982835,18.291616,1.1548952
141579,49.41462,1.545078,29.107626,2.4937894,15.455879,3.0135555,18.291616,1.1548952
141594,43.32275,1.9635252,25.304352,3.9554362,13.786516,3.4716034,13.25489,1.2604893
141601,23.857248,3.0491927,25.304352,3.9554362,15.238877,4.102461,12.47583,1.3771935
141618,17.437904,4.1095505,25.304352,3.9554362,15.238877,4.102461,20.034225,1.7415774
141627,19.304195,4.4958935,28.155735,4.04171,15.244377,3.729103,20.034225,1.7415774
141628,19.400444,4.6115313,33.19089,3.8637803,15.244377,3.729103,20.034225,1.7415774
141645,22.42442,4.509628,33.19089,3.8637803,15.244377,3.729103,23.484976,2.078164
141646,22.42442,4.509628,38.210297,3.4887173,18.67935,3.5118132,23.484976,2.078164
141663,22.42442,4.509628,43.47323,2.884705,18.67935,3.5118132,26.327171,2.2515817
141664,22.42442,4.509628,47.81036,2.3890047,22.71459,3.2473297,26.327171,2.2515817
141681,24.908998,4.331064,49.93366,2.1403773,27.435286,2.942322,27.931236,2.1914506
141701,14.959715,3.4040954,45.585133,1.9218478,38.87599,1.9747564,27.961494,1.3102165
141707,33.747803,2.063202,43.388054,1.764556,38.87599,1.9747564,25.722824,1.0660329
141708,47.391785,1.1959856,43.388054,1.764556,38.87599,1.9747564,25.722824,1.0660329
141718,57.307457,0.4363065,36.886345,1.4907345,39.93113,1.252843,17.546412,0.8862682
141720,55.72496,0.80007154,36.886345,1.4907345,39.93113,1.252843,11.907643,0.8791096
141741,55.72496,0.80007154,25.24584,1.107331,39.93113,1.252843,7.183762,1.0151834
141746,55.72496,0.80007154,20.182064,0.8905142,36.552364,1.2331529,7.183762,1.0151834
141761,41.947094,2.084116,20.182064,0.8905142,28.68295,1.3770727,11.770452,1.0761372
141762,41.947094,2.084116,16.946463,0.7665649,26.051144,1.4855205,11.770452,1.0761372
141781,31.56019,2.295561,16.245558,1.1429515,26.519123,1.8033108,22.45712,0.9972031
141782,21.123543,2.3489425,16.245558,1.1429515,26.519123,1.8033108,22.45712,0.9972031
141801,14.331439,2.4509943,16.701452,1.4752247,26.519123,1.8033108,23.97268,1.0823729
141802,14.331439,2.4509943,15.7214985,1.61572,26.519123,1.8033108,23.572058,1.1526814
141824,14.331439,2.4509943,13.12937,1.6994431,29.958128,1.9668497,23.572058,1.1526814
141831,18.57044,2.5832107,11.459502,1.7191707,32.398228,1.9018983,24.616545,1.2010522
141850,23.481009,2.2427778,12.74992,1.5940207,29.83564,1.3366334,30.67598,1.4905536
141858,23.481485,2.119989,12.74992,1.5940207,29.83564,1.3366334,32.255676,1.6770369
141868,21.314554,1.502962,16.691635,0.7601569,17.589777,1.5448755,25.434967,1.1510955
141883,21.314554,1.502962,13.7957,0.52016646,17.589777,1.5448755,25.434967,1.1510955
141885,21.314554,1.502962,9.496803,0.7247543,17.589777,1.5448755,25.434967,1.1510955
141893,20.903894,1.1455376,7.453789,0.94873196,13.6279335,1.6134608,25.434967,1.1510955
141894,23.806057,0.8793746,7.453789,0.94873196,10.847614,1.5720859,25.434967,1.1510955
141898,23.806057,0.8793746,7.453789,0.94873196,9.099357,1.5100101,25.434967,1.1510955
141916,23.806057,0.8793746,7.547411,1.6325586,8.582549,1.5394623,14.554933,0.35842144
